ROOT,LEMMA,POS,LEMMA_ARA,DER_CLASS,GLOSS,FUNCTION,PATTERN_ABSTRACT,PARENT_LEMMA,PARENT_POS,PARENT_LEMMA_ARA,PARENT_DER_CLASS,PARENT_GLOSS,PARENT_FUNCTION,PARENT_PATTERN_ABSTRACT
E.S.r,EaSoriy~,ADJ,عَصْرِيّ,ATTR_ADJ,contemporary;modern,-,1a2o3+iy~,EaSor,NOUN,عَصْر,N_VERB_I,age;compression;epoch;period;squeezing,-,1a2o3
E.S.r,maEoSuwr,ADJ,مَعْصُور,DES_ADJ,compressed;squeezed,-,ma1o2uw3,EaSar-i,VERB,عَصَر-ِ,VERB_I,compress;squeeze,trans,1a2a3
E.S.r,{inoEaSar,VERB,ٱِنْعَصَر,VERB_VII,be_compressed;be_squeezed,INTRANS,{ino1a2a3_INTRANS,EaSar-i,VERB,عَصَر-ِ,VERB_I,compress;squeeze,trans,1a2a3
E.S.r,EaASirap,NOUN,عَاصِرَة,N_INSTR,sphincter,-,1A2i3+ap,EaSar-i,VERB,عَصَر-ِ,VERB_I,compress;squeeze,trans,1a2a3
E.S.r,EaSiyr,NOUN,عَصِير,N_VERB_I,extract;juice,-,1a2iy3,EaSar-i,VERB,عَصَر-ِ,VERB_I,compress;squeeze,trans,1a2a3
E.S.r,{iEotaSar,VERB,ٱِعْتَصَر,VERB_VIII,compress;press;squeeze,trans,{i1ota2a3,EaSar-i,VERB,عَصَر-ِ,VERB_I,compress;squeeze,trans,1a2a3
E.S.r,EaASar,VERB,عَاصَر,VERB_III,be_contemporaneous_with,INTRANS,1A2a3_INTRANS,EaSar-i,VERB,عَصَر-ِ,VERB_I,compress;squeeze,trans,1a2a3
E.S.r,muEaASir,ADJ,مُعَاصِر,ACT_PRTC,contemporaneous;contemporary,-,mu1A2i3,EaASar,VERB,عَاصَر,VERB_III,be_contemporaneous_with,INTRANS,1A2a3_INTRANS
E.S.r,taEaASar,VERB,تَعَاصَر,VERB_VI,be_contemporaneous,INTRANS,ta1A2a3_INTRANS,EaASar,VERB,عَاصَر,VERB_III,be_contemporaneous_with,INTRANS,1A2a3_INTRANS
E.S.r,mutaEaASir,ADJ,مُتَعَاصِر,ACT_PRTC,synchronic,-,muta1A2i3,taEaASar,VERB,تَعَاصَر,VERB_VI,be_contemporaneous,INTRANS,ta1A2a3_INTRANS
E.S.r,EaS~aArap,NOUN,عَصَّارَة,N_INSTR,press;wringer,-,1a2~A3+ap,EaSar-i,VERB,عَصَر-ِ,VERB_I,compress;squeeze,trans,1a2a3
E.S.y,EaSaY-i,VERB,عَصَى-ِ,VERB_I,refuse;resist,#-ay trans,1a2a3,E.S.y,ROOT,,ROOT,,,ROOT
E.S.y,EaSiy~,ADJ,عَصِيّ,DES_ADJ,mutineer;rebel,-,1a2iy3,EaSaY-i,VERB,عَصَى-ِ,VERB_I,refuse;resist,#-ay trans,1a2a3
E.S.y,EaSiy~,NOUN,عَصِيّ,SEM_SPECS,mutineer;rebel,-,1a2iy3,EaSiy~,ADJ,عَصِيّ,DES_ADJ,mutineer;rebel,-,1a2iy3
E.S.y,EaASiy,ADJ,عَاصِي,ACT_PRTC,insubordinate;rebellious,-,1A2i3,EaSaY-i,VERB,عَصَى-ِ,VERB_I,refuse;resist,#-ay trans,1a2a3
E.S.y,{isotaEoSaY,VERB,ٱِسْتَعْصَى,VERB_X,elude;fail,#-ay trans,{isota1o2a3,EaSaY-i,VERB,عَصَى-ِ,VERB_I,refuse;resist,#-ay trans,1a2a3
E.S.y,{isotiEoSaA',NOUN,ٱِسْتِعْصَاء,N_VERB_X,difficulty;failure;malfunction;obstinacy,-,{isoti1o2A3,{isotaEoSaY,VERB,ٱِسْتَعْصَى,VERB_X,elude;fail,#-ay trans,{isota1o2a3
E.S.y,musotaEoSiy,ADJ,مُسْتَعْصِي,ACT_PRTC,difficult;incurable,-,musota1o2i3,{isotaEoSaY,VERB,ٱِسْتَعْصَى,VERB_X,elude;fail,#-ay trans,{isota1o2a3
E.S.y,EaASaY,VERB,عَاصَى,VERB_III,refuse;resist,#-ay trans,1A2a3,EaSaY-i,VERB,عَصَى-ِ,VERB_I,refuse;resist,#-ay trans,1a2a3
E.S.y,taEaASaY,VERB,تَعَاصَى,VERB_VI,be_difficult,INTRANS,ta1A2a3_INTRANS,EaASaY,VERB,عَاصَى,VERB_III,refuse;resist,#-ay trans,1A2a3
E.S.y,{iEotaSaY,VERB,ٱِعْتَصَى,VERB_VIII,be_difficult,INTRANS,{i1ota2a3_INTRANS,EaSaY-i,VERB,عَصَى-ِ,VERB_I,refuse;resist,#-ay trans,1a2a3
E.S.y,EiSoyaAn,NOUN,عِصْيَان,N_VERB_I,insubordination;mutiny,-,1i2o3An,EaSaY-i,VERB,عَصَى-ِ,VERB_I,refuse;resist,#-ay trans,1a2a3
E.S.y,EiSoyaAniy~,ADJ,عِصْيَانِيّ,ATTR_ADJ,insurrectionist;subversive,-,1i2o3An+iy~,EiSoyaAn,NOUN,عِصْيَان,N_VERB_I,insubordination;mutiny,-,1i2o3An
E.S.y,maEoSiyap,NOUN,مَعْصِيَة,MASDAR_M,disobedience;insubordination;rebellion;sin,-,ma1o2i3+ap,EaSaY-i,VERB,عَصَى-ِ,VERB_I,refuse;resist,#-ay trans,1a2a3
E.T.$,EaTi$-a,VERB,عَطِش-َ,VERB_I,be_thirsty;long_for,INTRANS,1a2i3_INTRANS,E.T.$,ROOT,,ROOT,,,ROOT
E.T.$,EaT~a$,VERB,عَطَّش,VERB_II,make_thirsty,trans,1a2~a3,EaTi$-a,VERB,عَطِش-َ,VERB_I,be_thirsty;long_for,INTRANS,1a2i3_INTRANS
E.T.$,EaATi$,ADJ,عَاطِش,ACT_PRTC,desirous;thirsty,-,1A2i3,EaTi$-a,VERB,عَطِش-َ,VERB_I,be_thirsty;long_for,INTRANS,1a2i3_INTRANS
E.T.$,EaTa$,NOUN,عَطَش,N_VERB_I,longing_for;thirst,-,1a2a3,EaTi$-a,VERB,عَطِش-َ,VERB_I,be_thirsty;long_for,INTRANS,1a2i3_INTRANS
E.T.$,EaTo$aAn,ADJ,عَطْشَان,DES_ADJ,desirous;thirsty,-,1a2o3An,EaTi$-a,VERB,عَطِش-َ,VERB_I,be_thirsty;long_for,INTRANS,1a2i3_INTRANS
E.T.b,EaTib-a,VERB,عَطِب-َ,VERB_I,be_destroyed;perish,trans,1a2i3,E.T.b,ROOT,,ROOT,,,ROOT
E.T.b,EaT~ab,VERB,عَطَّب,VERB_II,damage;destroy,trans,1a2~a3,EaTib-a,VERB,عَطِب-َ,VERB_I,be_destroyed;perish,trans,1a2i3
E.T.b,taEoTiyb,NOUN,تَعْطِيب,N_VERB_II,damage;destruction,-,ta1o2iy3,EaT~ab,VERB,عَطَّب,VERB_II,damage;destroy,trans,1a2~a3
E.T.b,maEoTuwb,ADJ,مَعْطُوب,DES_ADJ,damaged;wrecked,-,ma1o2uw3,EaTib-a,VERB,عَطِب-َ,VERB_I,be_destroyed;perish,trans,1a2i3
E.T.b,EaTab,NOUN,عَطَب,N_VERB_I,damage;destruction,-,1a2a3,EaTib-a,VERB,عَطِب-َ,VERB_I,be_destroyed;perish,trans,1a2i3
E.T.b,EaTuwb,ADJ,عَطُوب,DES_ADJ,fragile,-,1a2uw3,EaTib-a,VERB,عَطِب-َ,VERB_I,be_destroyed;perish,trans,1a2i3
E.T.b,EaTuwbiy~ap,NOUN,عَطُوبِيَّة,MASDAR_ART,fragility;frailty,-,1a2uw3+iy~ap,EaTuwb,ADJ,عَطُوب,DES_ADJ,fragile,-,1a2uw3
E.T.b,{iEotaTab,VERB,ٱِعْتَطَب,VERB_VIII,be_destroyed;perish,trans,{i1ota2a3,EaTib-a,VERB,عَطِب-َ,VERB_I,be_destroyed;perish,trans,1a2i3
E.T.f,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS,E.T.f,ROOT,,ROOT,,,ROOT
E.T.f,EiTof,NOUN,عِطْف,N_VERB_I,flank;side,-,1i2o3,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,EaT~af,VERB,عَطَّف,VERB_II,make_sympathetic,trans,1a2~a3,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,EaTof,NOUN,عَطْف,N_VERB_I,sympathy,-,1a2o3,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,EaATif,ADJ,عَاطِف,ACT_PRTC,affectionate;sympathetic,-,1A2i3,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,EaTuwf,ADJ,عَطُوف,N_EXAG,affectionate;sympathetic,-,1a2uw3,EaATif,ADJ,عَاطِف,ACT_PRTC,affectionate;sympathetic,-,1A2i3
E.T.f,EaATifiy~ap,NOUN,عَاطِفِيَّة,MASDAR_ART,emotionalism;sentimentalism,-,1A2i3+iy~ap,EaATif,ADJ,عَاطِف,ACT_PRTC,affectionate;sympathetic,-,1A2i3
E.T.f,{isotaEoTaf,VERB,ٱِسْتَعْطَف,VERB_X,propitiate,trans,{isota1o2a3,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,{isotiEoTaAf,NOUN,ٱِسْتِعْطَاف,N_VERB_X,entreaty;supplication,-,{isoti1o2A3,{isotaEoTaf,VERB,ٱِسْتَعْطَف,VERB_X,propitiate,trans,{isota1o2a3
E.T.f,{isotiEoTaAfiy~,ADJ,ٱِسْتِعْطَافِيّ,ATTR_ADJ,propitiatory,-,{isoti1o2A3+iy~,{isotiEoTaAf,NOUN,ٱِسْتِعْطَاف,N_VERB_X,entreaty;supplication,-,{isoti1o2A3
E.T.f,musotaEoTif,ADJ,مُسْتَعْطِف,ACT_PRTC,imploring;propitiating,-,musota1o2i3,{isotaEoTaf,VERB,ٱِسْتَعْطَف,VERB_X,propitiate,trans,{isota1o2a3
E.T.f,EaATifap,NOUN,عَاطِفَة,N_INSTR,affection;emotion;sentiment,-,1A2i3+ap,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,EuTuwfap,NOUN,عُطُوفَة,N_VERB_I,affection;benevolence,-,1u2uw3+ap,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,EaTuwf,ADJ,عَطُوف,DES_ADJ,affectionate;sympathetic,-,1a2uw3,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,EiTaAf,NOUN,عِطَاف,N_VERB_I,cloak,-,1i2A3,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,EaTofap,NOUN,عَطْفَة,N_VERB_I,alley;bend;lane;turn,-,1a2o3+ap,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,miEoTaf,NOUN,مِعْطَف,N_INSTR,overcoat;smock,-,mi1o2a3,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.f,{iEotaTaf,VERB,ٱِعْتَطَف,VERB_VIII,be_wrapped,INTRANS,{i1ota2a3_INTRANS,EaTaf-i,VERB,عَطَف-ِ,VERB_I,be_sympathetic;incline,INTRANS,1a2a3_INTRANS
E.T.l,EaTil-a,VERB,عَطِل-َ,VERB_I,be_idle;not_to_function,INTRANS,1a2i3_INTRANS,E.T.l,ROOT,,ROOT,,,ROOT
E.T.l,EaT~al,VERB,عَطَّل,VERB_II,hinder;interrupt;obstruct,trans,1a2~a3,EaTil-a,VERB,عَطِل-َ,VERB_I,be_idle;not_to_function,INTRANS,1a2i3_INTRANS
E.T.l,muEaT~al,ADJ,مُعَطَّل,PASS_PRTC,idle;inoperative;shut-down,-,mu1a2~a3,EaT~al,VERB,عَطَّل,VERB_II,hinder;interrupt;obstruct,trans,1a2~a3
E.T.l,taEoTiyl,NOUN,تَعْطِيل,N_VERB_II,hindering;interruption;obstruction,-,ta1o2iy3,EaT~al,VERB,عَطَّل,VERB_II,hinder;interrupt;obstruct,trans,1a2~a3
E.T.l,EaATil,ADJ,عَاطِل,ACT_PRTC,idle;inactive;inert;unemployed,-,1A2i3,EaTil-a,VERB,عَطِل-َ,VERB_I,be_idle;not_to_function,INTRANS,1a2i3_INTRANS
E.T.l,EuTol,NOUN,عُطْل,N_VERB_I,breakdown;failure;malfunction,-,1u2o3,EaTil-a,VERB,عَطِل-َ,VERB_I,be_idle;not_to_function,INTRANS,1a2i3_INTRANS
E.T.l,EaTal,NOUN,عَطَل,N_VERB_I,idleness;unemployment,-,1a2a3,EaTil-a,VERB,عَطِل-َ,VERB_I,be_idle;not_to_function,INTRANS,1a2i3_INTRANS
E.T.l,EuTolap,NOUN,عُطْلَة,N_VERB_I,holiday;recess;vacation,-,1u2o3+ap,EaTil-a,VERB,عَطِل-َ,VERB_I,be_idle;not_to_function,INTRANS,1a2i3_INTRANS
E.T.s,EaTas-i,VERB,عَطَس-ِ,VERB_I,sneeze,trans,1a2a3,E.T.s,ROOT,,ROOT,,,ROOT
E.T.s,EuTaAs,NOUN,عُطَاس,N_VERB_I,sneezing,-,1u2A3,EaTas-i,VERB,عَطَس-ِ,VERB_I,sneeze,trans,1a2a3
E.T.s,EaT~as,VERB,عَطَّس,VERB_II,make_sneeze,trans,1a2~a3,EaTas-i,VERB,عَطَس-ِ,VERB_I,sneeze,trans,1a2a3
E.T.s,taEoTiys,NOUN,تَعْطِيس,N_VERB_II,causing_sneezing,-,ta1o2iy3,EaT~as,VERB,عَطَّس,VERB_II,make_sneeze,trans,1a2~a3
E.T.s,EaTos,NOUN,عَطْس,N_VERB_I,sneezing,-,1a2o3,EaTas-i,VERB,عَطَس-ِ,VERB_I,sneeze,trans,1a2a3
E.T.s,EaTosap,NOUN,عَطْسَة,N_VERB_I,sneeze;sneezing,-,1a2o3+ap,EaTas-i,VERB,عَطَس-ِ,VERB_I,sneeze,trans,1a2a3
E.T.s,EaTuws,NOUN,عَطُوس,N_VERB_I,snuff,-,1a2uw3,EaTas-i,VERB,عَطَس-ِ,VERB_I,sneeze,trans,1a2a3
E.T.s,maEoTis,NOUN,مَعْطِس,N_LOC,nose,-,ma1o2i3,EaTas-i,VERB,عَطَس-ِ,VERB_I,sneeze,trans,1a2a3
E.Z.m,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS,E.Z.m,ROOT,,ROOT,,,ROOT
E.Z.m,EaZ~am,VERB,عَظَّم,VERB_II,glorify;ossify;venerate,trans,1a2~a3,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS
E.Z.m,muEaZ~am,ADJ,مُعَظَّم,PASS_PRTC,glorified;ossified;venerated,-,mu1a2~a3,EaZ~am,VERB,عَظَّم,VERB_II,glorify;ossify;venerate,trans,1a2~a3
E.Z.m,taEoZiym,NOUN,تَعْظِيم,N_VERB_II,glorification;ossification;salute;salute_(military);veneration,-,ta1o2iy3,EaZ~am,VERB,عَظَّم,VERB_II,glorify;ossify;venerate,trans,1a2~a3
E.Z.m,EaZiymap,NOUN,عَظِيمَة,N_VERB_I,misfortune,-,1a2iy3+ap,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS
E.Z.m,EaZom,NOUN,عَظْم,N_VERB_I,bone,-,1a2o3,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS
E.Z.m,EaZomiy~,ADJ,عَظْمِيّ,ATTR_ADJ,bone;osseous;osteo-,-,1a2o3+iy~,EaZom,NOUN,عَظْم,N_VERB_I,bone,-,1a2o3
E.Z.m,maEoZamap,NOUN,مَعْظَمَة,N_LOC,ossuary_(container_for_bones),-,ma1o2a3+ap,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS
E.Z.m,EaZiym,ADJ,عَظِيم,DES_ADJ,great;powerful,-,1a2iy3,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS
E.Z.m,EuZom,NOUN,عُظْم,N_VERB_I,importance;power,-,1u2o3,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS
E.Z.m,{isotaEoZam,VERB,ٱِسْتَعْظَم,VERB_X,be_haughty;regard_as_important,trans,{isota1o2a3,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS
E.Z.m,EaZomap,NOUN,عَظْمَة,N_VERB_I,His/Her_Highness;His/Her_Majesty;grandeur;majesty;piece_of_bone,-,1a2o3+ap,EaZum-u,VERB,عَظُم-ُ,VERB_I,be_immense;be_powerful,INTRANS,1a2u3_INTRANS
E.Z.m,EaZomiy~,ADJ,عَظْمِيّ,ATTR_ADJ,bone;osseous;osteo-,-,1a2o3+iy~,EaZomap,NOUN,عَظْمَة,N_VERB_I,His/Her_Highness;His/Her_Majesty;grandeur;majesty;piece_of_bone,-,1a2o3+ap
E.b.>,Eaba>-a,VERB,عَبَأ-َ,VERB_I,be_concerned_about;care_about,#-a> trans,1a2a3,E.b.>,ROOT,,ROOT,,,ROOT
E.b.>,Eibo',NOUN,عِبْء,N_VERB_I,burden;load,-,1i2o3,Eaba>-a,VERB,عَبَأ-َ,VERB_I,be_concerned_about;care_about,#-a> trans,1a2a3
E.b.>,Eab~a>,VERB,عَبَّأ,VERB_II,load;mobilize;put_on_alert,#-a> trans,1a2~a3,Eaba>-a,VERB,عَبَأ-َ,VERB_I,be_concerned_about;care_about,#-a> trans,1a2a3
E.b.>,muEab~a>,ADJ,مُعَبَّأ,PASS_PRTC,packaged;packed_in_sacks,-,mu1a2~a3,Eab~a>,VERB,عَبَّأ,VERB_II,load;mobilize;put_on_alert,#-a> trans,1a2~a3
E.b.>,taEobi}ap,NOUN,تَعْبِئَة,N_VERB_II,alert;mobilization,-,ta1o2i3+ap,Eab~a>,VERB,عَبَّأ,VERB_II,load;mobilize;put_on_alert,#-a> trans,1a2~a3
E.b.>,EaAbi},ADJ,عَابِئ,ACT_PRTC,caring_about;preoccupied_with,-,1A2i3,Eaba>-a,VERB,عَبَأ-َ,VERB_I,be_concerned_about;care_about,#-a> trans,1a2a3
E.b.>,EabaA',NOUN,عَبَاء,N_VERB_I,cloak,-,1a2A3,Eaba>-a,VERB,عَبَأ-َ,VERB_I,be_concerned_about;care_about,#-a> trans,1a2a3
E.b.T,EabaT-i,VERB,عَبَط-ِ,VERB_I,die_prematurely,trans,1a2a3,E.b.T,ROOT,,ROOT,,,ROOT
E.b.T,EaboT,NOUN,عَبْط,N_VERB_I,dying_prematurely,-,1a2o3,EabaT-i,VERB,عَبَط-ِ,VERB_I,die_prematurely,trans,1a2a3
E.b.T,EabiyT,ADJ,عَبِيط,DES_ADJ,fool;fresh;prematurely_dead,-,1a2iy3,EabaT-i,VERB,عَبَط-ِ,VERB_I,die_prematurely,trans,1a2a3
E.b.T,EaboTap,NOUN,عَبْطَة,N_VERB_I,premature_death,-,1a2o3+ap,EabaT-i,VERB,عَبَط-ِ,VERB_I,die_prematurely,trans,1a2a3
E.b.T,{iEotabaT,VERB,ٱِعْتَبَط,VERB_VIII,die_prematurely,trans,{i1ota2a3,EabaT-i,VERB,عَبَط-ِ,VERB_I,die_prematurely,trans,1a2a3
E.b.T,{iEotibaAT,NOUN,ٱِعْتِبَاط,N_VERB_VIII,premature_death,-,{i1oti2A3,{iEotabaT,VERB,ٱِعْتَبَط,VERB_VIII,die_prematurely,trans,{i1ota2a3
E.b.T,{iEotibaATiy~,ADJ,ٱِعْتِبَاطِيّ,ATTR_ADJ,arbitrary;fortuitous;inquisitorial,-,{i1oti2A3+iy~,{iEotibaAT,NOUN,ٱِعْتِبَاط,N_VERB_VIII,premature_death,-,{i1oti2A3
E.b.T,{iEotibaATiy~ap,NOUN,ٱِعْتِبَاطِيَّة,MASDAR_ART,arbitrariness,-,{i1oti2A3+iy~ap,{iEotibaAT,NOUN,ٱِعْتِبَاط,N_VERB_VIII,premature_death,-,{i1oti2A3
E.b.b,Eab~-u,VERB,عَبّ-ُ,VERB_I,drink;quaff,gem trans,1a2a3,E.b.b,ROOT,,ROOT,,,ROOT
E.b.b,EubaAb,NOUN,عُبَاب,N_VERB_I,flood;ocean_wave,-,1u2A3,Eab~-u,VERB,عَبّ-ُ,VERB_I,drink;quaff,gem trans,1a2a3
E.b.b,Eab~,NOUN,عَبّ,N_VERB_I,drinking;quaffing,-,1a2o3,Eab~-u,VERB,عَبّ-ُ,VERB_I,drink;quaff,gem trans,1a2a3
E.b.d,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3,E.b.d,ROOT,,ROOT,,,ROOT
E.b.d,Eab~ad,VERB,عَبَّد,VERB_II,enslave,trans,1a2~a3,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3
E.b.d,muEab~ad,ADJ,مُعَبَّد,PASS_PRTC,asphalted;paved,-,mu1a2~a3,Eab~ad,VERB,عَبَّد,VERB_II,enslave,trans,1a2~a3
E.b.d,taEobiyd,NOUN,تَعْبِيد,N_VERB_II,asphalting;enslavement,-,ta1o2iy3,Eab~ad,VERB,عَبَّد,VERB_II,enslave,trans,1a2~a3
E.b.d,Eab~aAd,NOUN,عَبَّاد,N_INSTR,sunflower,-,1a2~A3,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3
E.b.d,Eabod,NOUN,عَبْد,N_VERB_I,black;mankind;servant;slave;slave_girl,-,1a2o3,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3
E.b.d,Eabodiy~,ADJ,عَبْدِيّ,ATTR_ADJ,servile,-,1a2o3+iy~,Eabod,NOUN,عَبْد,N_VERB_I,black;mankind;servant;slave;slave_girl,-,1a2o3
E.b.d,maEobad,NOUN,مَعْبَد,MASDAR_M,house_of_worship,-,ma1o2a3,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3
E.b.d,maEobuwd,ADJ,مَعْبُود,DES_ADJ,worshipped,-,ma1o2uw3,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3
E.b.d,EaAbid,ADJ,عَابِد,ACT_PRTC,God-fearing;worshipping,-,1A2i3,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3
E.b.d,EaAbid,NOUN,عَابِد,SEM_SPECS,God_fearing;worshipping,-,1A2i3,EaAbid,ADJ,عَابِد,ACT_PRTC,God-fearing;worshipping,-,1A2i3
E.b.d,{isotaEobad,VERB,ٱِسْتَعْبَد,VERB_X,enslave,trans,{isota1o2a3,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3
E.b.d,{isotiEobaAd,NOUN,ٱِسْتِعْبَاد,N_VERB_X,enslaving;slavery,-,{isoti1o2A3,{isotaEobad,VERB,ٱِسْتَعْبَد,VERB_X,enslave,trans,{isota1o2a3
E.b.d,musotaEobad,ADJ,مُسْتَعْبَد,PASS_PRTC,enslaved,-,musota1o2a3,{isotaEobad,VERB,ٱِسْتَعْبَد,VERB_X,enslave,trans,{isota1o2a3
E.b.d,EibaAdap,NOUN,عِبَادَة,N_VERB_I,religious_practice;worship,-,1i2A3+ap,Eabad-u,VERB,عَبَد-ُ,VERB_I,worship,trans,1a2a3
E.b.d,EibaAdiy~,ADJ,عِبَادِيّ,ATTR_ADJ,religious_practice;ritual;worship,-,1i2A3+iy~,EibaAdap,NOUN,عِبَادَة,N_VERB_I,religious_practice;worship,-,1i2A3+ap
E.b.q,Eabiq-a,VERB,عَبِق-َ,VERB_I,be_fragrant,INTRANS,1a2i3_INTRANS,E.b.q,ROOT,,ROOT,,,ROOT
E.b.q,EaAbiq,ADJ,عَابِق,ACT_PRTC,fragrant,-,1A2i3,Eabiq-a,VERB,عَبِق-َ,VERB_I,be_fragrant,INTRANS,1a2i3_INTRANS
E.b.q,Eabiq,ADJ,عَبِق,N_EXAG,fragrant,-,1a2i3,EaAbiq,ADJ,عَابِق,ACT_PRTC,fragrant,-,1A2i3
E.b.q,Eabaq,NOUN,عَبَق,N_VERB_I,fragrance;perfume,-,1a2a3,Eabiq-a,VERB,عَبِق-َ,VERB_I,be_fragrant,INTRANS,1a2i3_INTRANS
E.b.q,Eaboqap,NOUN,عَبْقَة,N_VERB_I,chest_pressure,-,1a2o3+ap,Eabiq-a,VERB,عَبِق-َ,VERB_I,be_fragrant,INTRANS,1a2i3_INTRANS
E.b.q,Eabiq,ADJ,عَبِق,DES_ADJ,fragrant,-,1a2i3,Eabiq-a,VERB,عَبِق-َ,VERB_I,be_fragrant,INTRANS,1a2i3_INTRANS
E.b.r,Eabar-u,VERB,عَبَر-ُ,VERB_I,cross;traverse,trans,1a2a3,E.b.r,ROOT,,ROOT,,,ROOT
E.b.r,miEobarap,NOUN,مِعْبَرَة,N_INSTR,ferry_boat,-,mi1o2a3+ap,Eabar-u,VERB,عَبَر-ُ,VERB_I,cross;traverse,trans,1a2a3
E.b.r,Eab~ar,VERB,عَبَّر,VERB_II,express,trans,1a2~a3,Eabar-u,VERB,عَبَر-ُ,VERB_I,cross;traverse,trans,1a2a3
E.b.r,muEab~ar,ADJ,مُعَبَّر,PASS_PRTC,expressed,-,mu1a2~a3,Eab~ar,VERB,عَبَّر,VERB_II,express,trans,1a2~a3
E.b.r,taEobiyr,NOUN,تَعْبِير,N_VERB_II,as_an_expression_(of);expression,-,ta1o2iy3,Eab~ar,VERB,عَبَّر,VERB_II,express,trans,1a2~a3
E.b.r,taEobiyriy~,ADJ,تَعْبِيرِيّ,ATTR_ADJ,expressionist;expressive,-,ta1o2iy3+iy~,taEobiyr,NOUN,تَعْبِير,N_VERB_II,as_an_expression_(of);expression,-,ta1o2iy3
E.b.r,muEab~ir,ADJ,مُعَبِّر,ACT_PRTC,expressing,-,mu1a2~i3,Eab~ar,VERB,عَبَّر,VERB_II,express,trans,1a2~a3
E.b.r,Eabor,NOUN,عَبْر,N_VERB_I,across;by_means_of;crossing;over;via,-,1a2o3,Eabar-u,VERB,عَبَر-ُ,VERB_I,cross;traverse,trans,1a2a3
E.b.r,Eiborap,NOUN,عِبْرَة,N_VERB_I,admonition;lesson,-,1i2o3+ap,Eabar-u,VERB,عَبَر-ُ,VERB_I,cross;traverse,trans,1a2a3
E.b.r,Eiboriy~ap,NOUN,عِبْرِيَّة,MASDAR_ART,Hebrew_(language),-,1i2o3+iy~ap,Eiborap,NOUN,عِبْرَة,N_VERB_I,admonition;lesson,-,1i2o3+ap
E.b.r,Eiboriy~,ADJ,عِبْرِيّ,ATTR_ADJ,Hebrew,-,1i2o3+iy~,Eiborap,NOUN,عِبْرَة,N_VERB_I,admonition;lesson,-,1i2o3+ap
E.b.r,Eiboriy~,NOUN,عِبْرِيّ,SEM_SPECS,Hebrew,-,1i2o3+iy~,Eiboriy~,ADJ,عِبْرِيّ,ATTR_ADJ,Hebrew,-,1i2o3+iy~
E.b.r,maEobar,NOUN,مَعْبَر,MASDAR_M,crossing_point;juncture,-,ma1o2a3,Eabar-u,VERB,عَبَر-ُ,VERB_I,cross;traverse,trans,1a2a3
